crash_unit_id,crash_record_id,crash_date_left,unit_no,unit_type,num_passengers,vehicle_id,cmrc_veh_i,make,model,lic_plate_state,vehicle_year,vehicle_defect,vehicle_type,vehicle_use,travel_direction,maneuver,towed_i,fire_i,occupant_cnt,towed_by,towed_to,area_00_i,area_01_i,area_02_i,area_03_i,area_04_i,area_05_i,area_06_i,area_07_i,area_08_i,area_09_i,area_10_i,area_11_i,area_12_i,area_99_i,first_contact_point,cmv_id,usdot_no,commercial_src,gvwr,carrier_name,carrier_state,carrier_city,hazmat_placards_i,hazmat_present_i,hazmat_report_i,mcs_report_i,hazmat_vio_cause_crash_i,mcs_vio_cause_crash_i,idot_permit_no,trailer1_width,trailer2_width,trailer1_length,axle_cnt,vehicle_config,cargo_body_type,load_type,hazmat_out_of_service_i,mcs_out_of_service_i,hazmat_class,crash_date_est_i,crash_date_right,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,intersection_related_i,private_property_i,hit_and_run_i,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,photos_taken_i,statements_taken_i,dooring_i,work_zone_i,work_zone_type,workers_present_i,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location
2066610,20748e4bce5faca0175fe691be475ea55a394152ddb3846b186f562346d699aebb1f9720d852066cffb6155e4e8a598023021e64deb7ee2a9dd016a51f79905b,2025-05-19T21:50:00.000,2,DRIVER,,1970020.0,,HONDA,CIVIC,NJ,2022.0,UNKNOWN,PASSENGER,UNKNOWN/NA,W,STRAIGHT AHEAD,,,1.0,,,,,,N,Y,Y,Y,Y,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T21:50:00.000,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T22:00:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,3900,W,PETERSON AVE,1711,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,2,5,41.9902720886,-87.7265346775,POINT (-87.726534677513 41.990272088618)
2066627,ece690659ae4c81655efc67c3cb23c54201880b438f434050ba7c0a8c8c579324a7fa6a772b498d35c3b4dd3cd655ce3e6e2c06cbc5036e45c39a6f334cbf973,2025-05-19T21:50:00.000,1,DRIVER,,1970034.0,,BUICK,ENCORE,IL,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,CHANGING LANES,,,1.0,,,,Y,Y,Y,,,,,,,,,,Y,FRONT-RIGHT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T21:50:00.000,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T22:30:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,5511,S,LAKE PARK AVE,235,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,2,5,41.7947922712,-87.5874645552,POINT (-87.587464555169 41.794792271235)
2066628,ece690659ae4c81655efc67c3cb23c54201880b438f434050ba7c0a8c8c579324a7fa6a772b498d35c3b4dd3cd655ce3e6e2c06cbc5036e45c39a6f334cbf973,2025-05-19T21:50:00.000,2,DRIVER,,1970039.0,,AUDI,Q5,IL,2018.0,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,STRAIGHT AHEAD,,,1.0,,,,,,,,,,Y,,Y,Y,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T21:50:00.000,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T22:30:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,5511,S,LAKE PARK AVE,235,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21,2,5,41.7947922712,-87.5874645552,POINT (-87.587464555169 41.794792271235)
2066599,e0765eef302d71d490c687ef247381948de3c21186a0abde51a65c6ab5306106a3edfb1bfb3dfbbf416306e30fbe2a7354f6fce11682e7af5c55256d4a6a0751,2025-05-19T20:51:00.000,1,DRIVER,,1970003.0,,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,W,CHANGING LANES,,,1.0,,,,Y,Y,Y,Y,Y,,,,,,,,Y,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T20:51:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-05-19T21:10:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,400,E,GARFIELD BLVD,233,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,2,5,41.7949100567,-87.6159156878,POINT (-87.615915687849 41.794910056687)
2066600,e0765eef302d71d490c687ef247381948de3c21186a0abde51a65c6ab5306106a3edfb1bfb3dfbbf416306e30fbe2a7354f6fce11682e7af5c55256d4a6a0751,2025-05-19T20:51:00.000,2,DRIVER,,1970011.0,,LEXUS,ES300,IL,2016.0,NONE,PASSENGER,PERSONAL,W,STARTING IN TRAFFIC,,,1.0,,,,,,,,,,,,,,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T20:51:00.000,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"OVER $1,500",2025-05-19T21:10:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,400,E,GARFIELD BLVD,233,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,2,5,41.7949100567,-87.6159156878,POINT (-87.615915687849 41.794910056687)
2066583,58fb32b646b6d6c09ea16410468fd4cc60ba99ad018d9d45fabe087d32acbc230284e718ef2ac734c9ef96bd31710d42cc18a1d100500d279cbace57cd89bf01,2025-05-19T20:24:00.000,1,DRIVER,1.0,1969993.0,,HONDA,CIVIC,IL,2019.0,NONE,PASSENGER,PERSONAL,S,BACKING,Y,,2.0,private tow,,,,,Y,Y,Y,,,,,,,,,SIDE-RIGHT-REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T20:24:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-19T20:29:00.000,IMPROPER BACKING,NOT APPLICABLE,3915,N,KIMBALL AVE,1733,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,2,5,41.9525254759,-87.7127139282,POINT (-87.712713928155 41.952525475898)
2066584,58fb32b646b6d6c09ea16410468fd4cc60ba99ad018d9d45fabe087d32acbc230284e718ef2ac734c9ef96bd31710d42cc18a1d100500d279cbace57cd89bf01,2025-05-19T20:24:00.000,2,DRIVER,,1970001.0,,NISSAN,SE,IL,2013.0,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,,,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T20:24:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-19T20:29:00.000,IMPROPER BACKING,NOT APPLICABLE,3915,N,KIMBALL AVE,1733,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,2,5,41.9525254759,-87.7127139282,POINT (-87.712713928155 41.952525475898)
2066595,37a290995e338bbce3d8dc0e89a5665d784f809e74a43c87cf2fa58d3b4d554d4b80f772e3d73549f40f974010898daddbc77817811b8cf3b3484d7bb6402aec,2025-05-19T20:00:00.000,1,DRIVER,,1970008.0,,TOYOTA,4RUNNER,IL,2005.0,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T20:00:00.000,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T21:00:00.000,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,2900,S,LOWE AVE,914,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,2,5,41.8416411311,-87.6428767023,POINT (-87.642876702344 41.841641131076)
2066596,37a290995e338bbce3d8dc0e89a5665d784f809e74a43c87cf2fa58d3b4d554d4b80f772e3d73549f40f974010898daddbc77817811b8cf3b3484d7bb6402aec,2025-05-19T20:00:00.000,2,DRIVER,,1970015.0,,TOYOTA,COROLLA,IL,2012.0,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,,,1.0,,,,Y,,,,,,,,,,,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T20:00:00.000,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T21:00:00.000,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,2900,S,LOWE AVE,914,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,2,5,41.8416411311,-87.6428767023,POINT (-87.642876702344 41.841641131076)
2066555,f4ba738daa74f4413de5a5fb1e020abf28e894a7f6ba06a791332509ddab80bc7e53184571692d36bddc7446c6201b7000043e109bc9fe48d43a4bf759d9d9cf,2025-05-19T19:45:00.000,1,DRIVER,,1969963.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,N,2025-05-19T19:45:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T19:53:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,5621,S,PAYNE DR,233,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2,5,41.7923236386,-87.6078517799,POINT (-87.607851779948 41.792323638589)
2066556,f4ba738daa74f4413de5a5fb1e020abf28e894a7f6ba06a791332509ddab80bc7e53184571692d36bddc7446c6201b7000043e109bc9fe48d43a4bf759d9d9cf,2025-05-19T19:45:00.000,2,PARKED,,1969966.0,,SUBARU,IMPREZA,IL,2018.0,NONE,PASSENGER,PERSONAL,S,PARKED,,,0.0,,,,,,,,,,,,,,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,N,2025-05-19T19:45:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",2025-05-19T19:53:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,5621,S,PAYNE DR,233,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2,5,41.7923236386,-87.6078517799,POINT (-87.607851779948 41.792323638589)
2066572,8a557326f67bebafd31982afcb50e9c748e2a3fa1a3a9f247bf73467c645bead57fb85fe2f155a743faedc1c856486886be79d4a5cd8710d8125ecbbebf8b2f5,2025-05-19T19:35:00.000,1,DRIVER,,1969977.0,,GENERAL MOTORS CORPORATION (GMC),SAVANNAH,AZ,2022.0,NONE,TRUCK - SINGLE UNIT,OTHER,S,LEAVING TRAFFIC LANE TO PARK,,,1.0,,,,,,,,,,Y,Y,,,,,,SIDE-LEFT-REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:35:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T20:20:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2617,N,SPRINGFIELD AVE,2524,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2,5,41.9287327308,-87.724299873,POINT (-87.724299872953 41.928732730771)
2066573,8a557326f67bebafd31982afcb50e9c748e2a3fa1a3a9f247bf73467c645bead57fb85fe2f155a743faedc1c856486886be79d4a5cd8710d8125ecbbebf8b2f5,2025-05-19T19:35:00.000,2,PARKED,,1969985.0,,JEEP,WRANGLER,IL,2021.0,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,PARKED,,,0.0,,,,Y,Y,,,,,,,,,,N,,SIDE-RIGHT-FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:35:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T20:20:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2617,N,SPRINGFIELD AVE,2524,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2,5,41.9287327308,-87.724299873,POINT (-87.724299872953 41.928732730771)
2066560,83abfbdb1e7b0305d5345b9ed967350fce9c25ca8c6e7835af6995fb26e483b0b5b02e6a153046ace166b593235fdc3d7f4dbd87bdc39f5899a2878f4bdcbd42,2025-05-19T19:24:00.000,1,DRIVER,,1969970.0,,FORD,F150,IL,2023.0,NONE,PICKUP,POLICE,N,BACKING,,,1.0,,,,,,,,,Y,,,,,,,,REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:24:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T20:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,20,W,17TH ST,131,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2,5,41.8590986412,-87.6280719594,POINT (-87.628071959426 41.859098641222)
2066561,83abfbdb1e7b0305d5345b9ed967350fce9c25ca8c6e7835af6995fb26e483b0b5b02e6a153046ace166b593235fdc3d7f4dbd87bdc39f5899a2878f4bdcbd42,2025-05-19T19:24:00.000,2,PARKED,,1969976.0,,DODGE,RAM 1500 PU,IL,2021.0,NONE,PICKUP,PERSONAL,W,PARKED,,,0.0,,,,,,,,,,Y,Y,,,,,,SIDE-LEFT-REAR,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:24:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T20:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,20,W,17TH ST,131,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,2,5,41.8590986412,-87.6280719594,POINT (-87.628071959426 41.859098641222)
2066547,a44aace3000a4b03a20d7c4905e9505ca0952a376a4e96ad6ad02b03a78c264eaa243a26b6837b62ef20dc63ecfcae19b78c7c4ba73fc5b70967368dcc61ff69,2025-05-19T19:20:00.000,1,DRIVER,,1969956.0,,NISSAN,PATHFINDER,IL,2005.0,UNKNOWN,PASSENGER,PERSONAL,S,TURNING LEFT,,,1.0,,,,,,,,,,,,,,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:20:00.000,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T19:51:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7849,S,WESTERN AVE,835,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,2,5,41.7504808901,-87.6827126911,POINT (-87.682712691136 41.750480890139)
2066548,a44aace3000a4b03a20d7c4905e9505ca0952a376a4e96ad6ad02b03a78c264eaa243a26b6837b62ef20dc63ecfcae19b78c7c4ba73fc5b70967368dcc61ff69,2025-05-19T19:20:00.000,2,DRIVER,,1969960.0,,KIA,SOUL,IL,2012.0,UNKNOWN,PASSENGER,PERSONAL,N,TURNING LEFT,,,1.0,,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:20:00.000,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",2025-05-19T19:51:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7849,S,WESTERN AVE,835,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,2,5,41.7504808901,-87.6827126911,POINT (-87.682712691136 41.750480890139)
2066613,b27c84362c810504b8584b8429ed47e948b71ea70912495426819b049414f0da126b2e523ab4cb898a15690803fa853077ae1c81afb71bf0b8fd16a9ce9c5526,2025-05-19T19:20:00.000,1,DRIVER,,1970022.0,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,STRAIGHT AHEAD,,,1.0,,,,,,,,,,,,,,,,Y,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:20:00.000,30,UNKNOWN,UNKNOWN,UNKNOWN,DUSK,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-19T20:52:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6901,S,ANTHONY AVE,322,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,2,5,41.7695059651,-87.6135015657,POINT (-87.61350156575 41.769505965113)
2066614,b27c84362c810504b8584b8429ed47e948b71ea70912495426819b049414f0da126b2e523ab4cb898a15690803fa853077ae1c81afb71bf0b8fd16a9ce9c5526,2025-05-19T19:20:00.000,2,DRIVER,,1970026.0,,CHEVROLET,TAHOE,IL,2007.0,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,W,STRAIGHT AHEAD,Y,,1.0,ALL TOWING & RECOVERY LLC,314 E 69TH STREET,,Y,Y,Y,Y,Y,,,,,,,,Y,SIDE-LEFT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:20:00.000,30,UNKNOWN,UNKNOWN,UNKNOWN,DUSK,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",2025-05-19T20:52:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6901,S,ANTHONY AVE,322,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,2,5,41.7695059651,-87.6135015657,POINT (-87.61350156575 41.769505965113)
2066581,282749056eebe52a5ec7c41fb70219608834a6cdc246a2c63e36d2b6fb534ff76fb1e88277dbdf04d355bc1d5aa5a6b6084cc6a8f8941dbd2cc38d8e618d8ac2,2025-05-19T19:18:00.000,1,DRIVER,,1969989.0,,TOYOTA,CAMRY,IL,2010.0,UNKNOWN,PASSENGER,RIDESHARE SERVICE,N,U-TURN,Y,,1.0,CITY OF CHICAGO,,,,,,,,,,,Y,Y,Y,,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:18:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-19T19:41:00.000,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,3258,S,KEDZIE AVE,1032,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,0.0,19,2,5,41.8335697859,-87.7048631971,POINT (-87.704863197139 41.83356978587)
2066582,282749056eebe52a5ec7c41fb70219608834a6cdc246a2c63e36d2b6fb534ff76fb1e88277dbdf04d355bc1d5aa5a6b6084cc6a8f8941dbd2cc38d8e618d8ac2,2025-05-19T19:18:00.000,2,DRIVER,1.0,1969996.0,,HYUNDAI,OTHER (EXPLAIN IN NARRATIVE),IL,2011.0,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,Y,,2.0,SIERRA TOWING,UNKNOWN.,,Y,Y,N,,,,,,,,,Y,,UNKNOWN,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:18:00.000,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-19T19:41:00.000,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,3258,S,KEDZIE AVE,1032,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,0.0,19,2,5,41.8335697859,-87.7048631971,POINT (-87.704863197139 41.83356978587)
2066564,e9fd60a778749233e9d9a4d1e22a5e990666ebd727b630c122b4473c595d1557f7c321bd36eb3ad348d7205e48b48204b4d8e264ad5878cca480193569f19fce,2025-05-19T19:15:00.000,1,DRIVER,,1969988.0,,SATURN,ASTRA,IL,2007.0,NONE,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,,,1.0,,,,Y,Y,Y,Y,Y,,,,,,,,,SIDE-RIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:15:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-19T19:30:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,98,E,43RD ST,213,,,,,,,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,0.0,0.0,19,2,5,41.8166475053,-87.6231154922,POINT (-87.623115492156 41.816647505332)
2066565,e9fd60a778749233e9d9a4d1e22a5e990666ebd727b630c122b4473c595d1557f7c321bd36eb3ad348d7205e48b48204b4d8e264ad5878cca480193569f19fce,2025-05-19T19:15:00.000,2,DRIVER,,1969992.0,,CHRYSLER,PACIFICA,IL,2025.0,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,,,1.0,,,,Y,,,,,,,,,,Y,Y,,FRONT,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:15:00.000,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",2025-05-19T19:30:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,98,E,43RD ST,213,,,,,,,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,0.0,0.0,19,2,5,41.8166475053,-87.6231154922,POINT (-87.623115492156 41.816647505332)
2066557,de762462855688067cbbf0c69146d5abdd4896dd70944dafec1bc66b0306d7af5ced30d01abd6975aa01aa460101f90e1c98245d81719ea4eb682f00c9742b59,2025-05-19T19:07:00.000,1,DRIVER,,1969968.0,,TRIUMPH,OTHER (EXPLAIN IN NARRATIVE),IL,2006.0,UNKNOWN,MOTORCYCLE (OVER 150CC),PERSONAL,W,STRAIGHT AHEAD,Y,,1.0,ohare tow truck 015,relocation lot,,,,,,,,,Y,Y,Y,Y,Y,,FRONT-LEFT-CORNER,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-19T19:07:00.000,55,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",2025-05-19T19:08:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,10000,W,OHARE ST,1651,,,,,,,1,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19,2,5,41.976201139,-87.9053091251,POINT (-87.905309125103 41.976201139024)
